language	member_id	form	pos	branch_gloss	layer	candidate	core_or_root_reading	support_root	classical_sources	licensed_rules	score	status
ancient_greek	kaikki_ancient_greek:27282:en-παράκυκλος-grc-noun-ImIj7MjF	παράκυκλος	noun	part of a chariot-wheel	nucleus	لس	قلة مفارقة المنشأ أو المقر	ليس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.500000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:27282:en-παράκυκλος-grc-noun-ImIj7MjF	παράκυκλος	noun	part of a chariot-wheel	nucleus	فل	انفصال ندورًا أو نتوءًا مع ضعف	فلك	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.353553	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:36683:en-περικρύπτω-grc-verb-eI8v8u3f	περικρύπτω	verb	to conceal fully	nucleus	كف	الانثناء أو القبض على الشيء	كفر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.353553	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:36684:en-προκρύπτω-grc-verb-AFPnK7PE	προκρύπτω	verb	to conceal in advance	nucleus	كف	الانثناء أو القبض على الشيء	كفر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.353553	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:21990:en-παρεκτρέπω-grc-verb-zmW3O0Ta	παρεκτρέπω	verb	to turn aside, divert	nucleus	لف	التلوي على ظاهر الشيء وما يلزمه من الوجود بكثافة	لفت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.288675	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:35266:en-προξενία-grc-noun-GSsxLO~i	προξενία	noun	proxeny: public friendship; treaty or compact of friendship between a state and a foreigner	nucleus	رز	التداخل الشديد	رزق	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.218218	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:3794:en-παραδείκνυμι-grc-verb-pFZlpngA	παραδείκνυμι	verb	to hold up to viewing, exhibit, point out	nucleus	لد	الضم الشديد، أي الحوز بلا إفلات	ولد	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.204124	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:36683:en-περικρύπτω-grc-verb-eI8v8u3f	περικρύπτω	verb	to conceal fully	nucleus	كر	التركز تكرارًا ومعاودة أو بقاء طويلًا لحصول النفع	كرس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.176777	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:36684:en-προκρύπτω-grc-verb-AFPnK7PE	προκρύπτω	verb	to conceal in advance	nucleus	كر	التركز تكرارًا ومعاودة أو بقاء طويلًا لحصول النفع	كرس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.176777	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:10360:en-Πραξιτέλης-grc-name-h8YdwBAs	Πραξιτέλης	name	a male given name	nucleus	لق	الصدم أو الالتقاء بالشيء في الحيز بقوة	لقب	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.161690	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:36683:en-περικρύπτω-grc-verb-eI8v8u3f	περικρύπτω	verb	to conceal fully	nucleus	كت	تداخل الشيء بعضه في بعض فيدق وينحصر	كتم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.150756	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:36684:en-προκρύπτω-grc-verb-AFPnK7PE	προκρύπτω	verb	to conceal in advance	nucleus	كت	تداخل الشيء بعضه في بعض فيدق وينحصر	كتم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.150756	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:25376:en-πρόσοδος-grc-noun-rHUVZDq0	πρόσοδος	noun	approach, advance	nucleus	صد	شيء كثيف أو صلب قوي يعترض فيوقف النفاذ	صدف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.353553	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:31395:en-Πόρπαξ-grc-name-zARa-x9w	Πόρπαξ	name	Porpax, a river of Sicily flowing near Segesta	nucleus	فس	ذهاب غلظ الشيء بتسرب قوته	فسد	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.288675	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:38516:en-περιπίπτω-grc-verb-2KnegJTx	περιπίπτω	verb	to fall around, so as to embrace	nucleus	بط	التجمع الرخو المكتنز مع الشق عنه أو قطعه	بطش	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.288675	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:27833:en-παραπέτασμα-grc-noun-tpIV8gfx	παραπέτασμα	noun	that which is spread before a thing, hanging, curtain	nucleus	بس	الجفاف واليبوسة	بسط	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:27833:en-παραπέτασμα-grc-noun-tpIV8gfx	παραπέτασμα	noun	that which is spread before a thing, hanging, curtain	nucleus	بط	التجمع الرخو المكتنز مع الشق عنه أو قطعه	بطر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:31395:en-Πόρπαξ-grc-name-zARa-x9w	Πόρπαξ	name	Porpax, a river of Sicily flowing near Segesta	nucleus	رك	التجمع مع قلة الكثافة والتماسك	ركب	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.235702	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:31395:en-Πόρπαξ-grc-name-zARa-x9w	Πόρπαξ	name	Porpax, a river of Sicily flowing near Segesta	nucleus	مر	الاسترسال والحركة مع صفة (حدة، قوة، اضطراب...)	مرح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.235702	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:31395:en-Πόρπαξ-grc-name-zARa-x9w	Πόρπαξ	name	Porpax, a river of Sicily flowing near Segesta	nucleus	مس	المخالطة والاتصال	مسح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.235702	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:18093:en-παρέπλευσα-grc-verb-MoMIdAtd	παρέπλευσα	verb	first-person singular indicative aorist active of δῐᾰπλέω (dĭăpléō)	nucleus	لب	اللزوم أي التلازم والتداخل	لبس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.235702	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:9883:en-πρῷρα-grc-noun-oOROrtj-	πρῷρα	noun	The front part of a ship; bow, prow	nucleus	فل	انفصال ندورًا أو نتوءًا مع ضعف	فلك	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.223607	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:25436:en-περιεπλάκη-grc-verb-pMx4OmER	περιεπλάκη	verb	third-person singular aorist indicative passive of περῐπλέκω (perĭplékō)	nucleus	لب	اللزوم أي التلازم والتداخل	لبس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.218218	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:25433:en-περιπλέκομαι-grc-verb-QiA71R0s	περιπλέκομαι	verb	first-person singular indicative present mediopassive of περῐπλέκω (perĭplékō)	nucleus	لب	اللزوم أي التلازم والتداخل	لبس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.218218	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:28165:en-παραίτιος-grc-adj-eEmTDKEf	παραίτιος	adj	being in part the cause, sharing the blame	nucleus	لس	قلة مفارقة المنشأ أو المقر	ليس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.353553	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:43429:en-Παρθένιος-grc-name-7cTR6HYJ	Παρθένιος	name	Bartın (a river in northern Turkey that flows into the Black Sea)	nucleus	فس	ذهاب غلظ الشيء بتسرب قوته	فسد	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.267261	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:41202:en-πρωτολογία-grc-noun-~3-GlDKk	πρωτολογία	noun	the right of speaking first in a law-court, the part of the prosecutor	nucleus	لت	التماسك واللزوق وما إليه وهو تداخل يلزمه النقص	ولت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.258199	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:41201:en-πρωτολόγος-grc-noun-P6u1lX9M	πρωτολόγος	noun	synonym of πρωτᾰγωνῐστής (prōtăgōnĭstḗs, “one who plays the first part, chief actor”)	nucleus	لس	قلة مفارقة المنشأ أو المقر	ليس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:29182:en-περιτυγχάνω-grc-verb-xMpfAb~x	περιτυγχάνω	verb	to light upon, fall in with, meet with	nucleus	بط	التجمع الرخو المكتنز مع الشق عنه أو قطعه	بطش	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:28165:en-παραίτιος-grc-adj-eEmTDKEf	παραίτιος	adj	being in part the cause, sharing the blame	nucleus	فل	انفصال ندورًا أو نتوءًا مع ضعف	فلح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:29129:en-Πυρετός-grc-name-wAwEiaWZ	Πυρετός	name	River Pyretus; Prut River, nowadays flowing through Ukraine, Romania and Moldova	nucleus	فس	ذهاب غلظ الشيء بتسرب قوته	فسد	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.235702	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:24342:en-περιστροφίς-grc-noun-CuXWNeUz	περιστροφίς	noun	wooden implement that is turned round, strickle	nucleus	لف	التلوي على ظاهر الشيء وما يلزمه من الوجود بكثافة	لفت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.223607	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:43429:en-Παρθένιος-grc-name-7cTR6HYJ	Παρθένιος	name	Bartın (a river in northern Turkey that flows into the Black Sea)	nucleus	مر	الاسترسال والحركة مع صفة (حدة، قوة، اضطراب...)	مرج	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.218218	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:43429:en-Παρθένιος-grc-name-7cTR6HYJ	Παρθένιος	name	Bartın (a river in northern Turkey that flows into the Black Sea)	nucleus	مس	المخالطة والاتصال	مسح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.218218	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:41202:en-πρωτολογία-grc-noun-~3-GlDKk	πρωτολογία	noun	the right of speaking first in a law-court, the part of the prosecutor	nucleus	فل	انفصال ندورًا أو نتوءًا مع ضعف	فلك	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.204124	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:29129:en-Πυρετός-grc-name-wAwEiaWZ	Πυρετός	name	River Pyretus; Prut River, nowadays flowing through Ukraine, Romania and Moldova	nucleus	مر	الاسترسال والحركة مع صفة (حدة، قوة، اضطراب...)	مرح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.192450	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:39247:en-ἀπόστροφος-grc-adj-Wf95FbXC	ἀπόστροφος	adj	turned away	nucleus	لف	التلوي على ظاهر الشيء وما يلزمه من الوجود بكثافة	لفت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.353553	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:8420:en-ἐπιστρέφω-grc-verb-02BXPKuF	ἐπιστρέφω	verb	to turn about, turn round, wheel about	nucleus	لف	التلوي على ظاهر الشيء وما يلزمه من الوجود بكثافة	لفت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.288675	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:47300:en-ἐπισυνάπτω-grc-verb-utNO8XqB	ἐπισυνάπτω	verb	to join on, subjoin, attach, add	nucleus	زب	الاكتناز أو أثره في الانتصاب أو النضح	زبر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:42307:en-ἀποστρέφω-grc-verb-5FJPo8vK	ἀποστρέφω	verb	to turn back, put to flight	nucleus	لف	التلوي على ظاهر الشيء وما يلزمه من الوجود بكثافة	لفت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:47692:en-ἐπιστροφάδην-grc-adv-frV1L~57	ἐπιστροφάδην	adv	turning this way and that way, left and right	nucleus	لف	التلوي على ظاهر الشيء وما يلزمه من الوجود بكثافة	لفت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:9321:en-πταίω-grc-verb-VOnAPx6n	πταίω	verb	to cause to stumble, fall or fail	nucleus	بط	التجمع الرخو المكتنز مع الشق عنه أو قطعه	بطش	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:20686:en-πάταγος-grc-noun-2bxsRNFp	πάταγος	noun	clatter, crash (of trees falling)	nucleus	بط	التجمع الرخو المكتنز مع الشق عنه أو قطعه	بطش	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:4515:en-πότε-grc-adv-cF~u-243	πότε	adv	when? at what time?	nucleus	بت	القطع والانفصال	بتك	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.160128	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:24341:en-ψίμυθος-grc-noun-Tob0S0l8	ψίμυθος	noun	white lead, especially used as a pigment to whiten the skin	nucleus	مز	الجمع أو الفصل والامتلاء	مزن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.141421	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:33393:en-πτύξ-grc-noun-Ee6POAzm	πτύξ	noun	fold (in cloth etc.)	nucleus	بص	النفاذ والإدراك	بصل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.138675	REVIEW-CANDIDATE-NOT-VERDICT
ancient_greek	kaikki_ancient_greek:8205:en-ἀποστέλλω-grc-verb-8R3SrDzl	ἀποστέλλω	verb	to send off, send away from	nucleus	فص	تميز جزئي مع قوة	فصم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.123797	REVIEW-CANDIDATE-NOT-VERDICT
